Equipment Split,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Source Airport ID,Source Name,Source City,Source Country,Source Latitude,Source Longitude,Source Altitude,Source Tz database time zone,Airline ID-1,Name,Alias,Callsign,Country,Destination Airport ID,Destination Name,Destination City,Destination Country,IATA,Destination Latitude,Destination Longitude,Destination Altitude,Destination Tz database time zone,Aircraft,IATA code,ICAO code
CR7,DL,2009,MDW,3747,MSP,3858,3747,Chicago Midway International Airport,Chicago,United States,41.785999,-87.752403,620,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,BHM,3811,MSP,3858,3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189,650,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,841,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,SLC,3536,TUL,3855,3536,Salt Lake City International Airport,Salt Lake City,United States,40.788398743,-111.977996826,4227,America/Denver,2009,Delta Air Lines,\N,DELTA,United States,3855,Tulsa International Airport,Tulsa,United States,TUL,36.198398590,-95.888099670,677,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,DTW,3645,TUL,3855,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3855,Tulsa International Airport,Tulsa,United States,TUL,36.198398590,-95.888099670,677,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,BUF,3820,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,42.94049835,-78.73220062,728,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,JFK,3797,BUF,3820,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3820,Buffalo Niagara International Airport,Buffalo,United States,BUF,42.94049835,-78.73220062,728,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LAX,3484,SMF,3817,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3817,Sacramento International Airport,Sacramento,United States,SMF,38.695400238,-121.591003418,27,America/Los_Angeles,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,BHM,3811,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,33.56290054,-86.75350189,650,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,MSP,3858,BHM,3811,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,33.56290054,-86.75350189,650,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,MCO,3878,BHM,3811,3878,Orlando International Airport,Orlando,United States,28.429399490,-81.308998108,96,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3811,Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,33.56290054,-86.75350189,650,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,DTW,3645,CHS,3806,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3806,Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683,46,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,CHS,3806,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3806,Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683,46,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,YYZ,193,JFK,3797,193,Lester B. Pearson International Airport,Toronto,Canada,43.677200317,-79.630599976,569,America/Toronto,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,BOS,3448,JFK,3797,3448,General Edward Lawrence Logan International Airport,Boston,United States,42.36429977,-71.00520325,20,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,SAV,3613,JFK,3797,3613,Savannah Hilton Head International Airport,Savannah,United States,32.12760162,-81.20210266,50,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,RDU,3626,JFK,3797,3626,Raleigh Durham International Airport,Raleigh-durham,United States,35.877601624,-78.787498474,435,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,STL,3678,JFK,3797,3678,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,618,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,IAD,3714,JFK,3797,3714,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,312,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,BUF,3820,JFK,3797,3820,Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062,728,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3797,John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,13,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,ATL,3682,GRK,3775,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,33.6367,-84.428101,1026,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3775,Robert Gray  Army Air Field Airport,Killeen,United States,GRK,31.067199707,-97.828903198,1015,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,CMH,3759,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LAX,3484,SJC,3748,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,37.362598,-121.929001,62,America/Los_Angeles,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,DTW,3645,MDW,3747,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3747,Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,620,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,MSP,3858,MDW,3747,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3747,Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,620,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,SYR,3745,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.111198425,-76.106300354,421,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LAX,3484,SAN,3731,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3731,San Diego International Airport,San Diego,United States,SAN,32.733600616,-117.190002441,17,America/Los_Angeles,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LAX,3484,PDX,3720,3484,Los Angeles International Airport,Los Angeles,United States,33.94250107,-118.4079971,125,America/Los_Angeles,2009,Delta Air Lines,\N,DELTA,United States,3720,Portland International Airport,Portland,United States,PDX,45.58869934,-122.5979996,31,America/Los_Angeles,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,MKE,3717,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3717,General Mitchell International Airport,Milwaukee,United States,MKE,42.947200775,-87.896598816,723,America/Chicago,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,JFK,3797,IAD,3714,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3714,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,312,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,MSP,3858,IAD,3714,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3714,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,312,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,JAX,3712,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3712,Jacksonville International Airport,Jacksonville,United States,JAX,30.494100571,-81.687896729,30,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,LGA,3697,BTV,3711,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3711,Burlington International Airport,Burlington,United States,BTV,44.471900940,-73.153297424,335,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,YHZ,73,LGA,3697,73,Halifax / Stanfield International Airport,Halifax,Canada,44.880798340,-63.508598328,477,America/Halifax,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,YUL,146,LGA,3697,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.470600128,-73.740798950,118,America/Toronto,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,MCI,3458,LGA,3697,3458,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,1026,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,BGR,3463,LGA,3697,3463,Bangor International Airport,Bangor,United States,44.807399750,-68.828102112,192,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,CLE,3486,LGA,3697,3486,Cleveland Hopkins International Airport,Cleveland,United States,41.411701202,-81.849800110,791,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,CVG,3488,LGA,3697,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,PIT,3570,LGA,3697,3570,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,1203,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,IND,3585,LGA,3697,3585,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,797,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,RIC,3608,LGA,3697,3608,Richmond International Airport,Richmond,United States,37.505199432,-77.319702148,167,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,ORF,3611,LGA,3697,3611,Norfolk International Airport,Norfolk,United States,36.894599915,-76.201202393,26,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,SAV,3613,LGA,3697,3613,Savannah Hilton Head International Airport,Savannah,United States,32.12760162,-81.20210266,50,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,ROC,3622,LGA,3697,3622,Greater Rochester International Airport,Rochester,United States,43.118900299,-77.672401428,559,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,RDU,3626,LGA,3697,3626,Raleigh Durham International Airport,Raleigh-durham,United States,35.877601624,-78.787498474,435,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,STL,3678,LGA,3697,3678,St Louis Lambert International Airport,St. Louis,United States,38.748697,-90.370003,618,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,GRR,3685,LGA,3697,3685,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,794,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,BNA,3690,LGA,3697,3690,Nashville International Airport,Nashville,United States,36.124500275,-86.678199768,599,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,BTV,3711,LGA,3697,3711,Burlington International Airport,Burlington,United States,44.471900940,-73.153297424,335,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,JAX,3712,LGA,3697,3712,Jacksonville International Airport,Jacksonville,United States,30.494100571,-81.687896729,30,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,MKE,3717,LGA,3697,3717,General Mitchell International Airport,Milwaukee,United States,42.947200775,-87.896598816,723,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,SYR,3745,LGA,3697,3745,Syracuse Hancock International Airport,Syracuse,United States,43.111198425,-76.106300354,421,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,CMH,3759,LGA,3697,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
CR7,DL,2009,CHS,3806,LGA,3697,3806,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,46,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Canadair Regional Jet 700,CR7,CRJ7
